DBpedia_URI	cluster	DBpedia_URI_Base32
http://dbpedia.org/resource/Gujarat_Sultanate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VNJQXEYLUL5JXK3DUMFXGC5DF
http://dbpedia.org/resource/Fiji	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJNJUQ====
http://dbpedia.org/resource/Mali	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNRUQ====
http://dbpedia.org/resource/Azerbaijan_People's_Government	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QL2MVZGEYLJNJQW4X2QMVXXA3DFE5ZV6R3POZSXE3TNMVXHI===
http://dbpedia.org/resource/Cayman_Islands	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BPFWWC3S7JFZWYYLOMRZQ====
http://dbpedia.org/resource/Malayan_Union	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNRQXSYLOL5KW42LPNY======
http://dbpedia.org/resource/National_Coalition_Government_of_the_Union_of_Burma	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBORUW63TBNRPUG33BNRUXI2LPNZPUO33WMVZG43LFNZ2F633GL52GQZK7KVXGS33OL5XWMX2COVZG2YI=
http://dbpedia.org/resource/Gazankulu	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BPJQW423VNR2Q====
http://dbpedia.org/resource/Saxe-Zeitz	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BPBSS2WTFNF2HU===
http://dbpedia.org/resource/Islamic_State_of_Afghanistan	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLTNRQW22LDL5JXIYLUMVPW6ZS7IFTGO2DBNZUXG5DBNY======
http://dbpedia.org/resource/Ghana	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3IMFXGC===
http://dbpedia.org/resource/Principality_of_Serbia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2TMVZGE2LB
http://dbpedia.org/resource/Vakataka_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTBNNQXIYLLMFPWI6LOMFZXI6I=
http://dbpedia.org/resource/Samanid_Empire	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNVQW42LEL5CW24DJOJSQ====
http://dbpedia.org/resource/Maldives	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNRSGS5TFOM======
http://dbpedia.org/resource/Electorate_of_Trier	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLMMVRXI33SMF2GKX3PMZPVI4TJMVZA====
http://dbpedia.org/resource/Qu'aiti	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULVE5QWS5DJ
http://dbpedia.org/resource/Lordship_of_Frisia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPOJSHG2DJOBPW6ZS7IZZGS43JME======
http://dbpedia.org/resource/Inner_Mongolian_People's_Republic	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLONZSXEX2NN5XGO33MNFQW4X2QMVXXA3DFE5ZV6UTFOB2WE3DJMM======
http://dbpedia.org/resource/Reichskommissariat_Moskowien	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFNFRWQ43LN5WW22LTONQXE2LBORPU233TNNXXO2LFNY======
http://dbpedia.org/resource/Safavid_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BMZQXM2LEL5SHS3TBON2HS===
http://dbpedia.org/resource/British_Military_Administration_(Borneo)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSNF2GS43IL5GWS3DJORQXE6K7IFSG22LONFZXI4TBORUW63S7FBBG64TOMVXSS===
http://dbpedia.org/resource/Principality_of_Murom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2NOVZG63I=
http://dbpedia.org/resource/Muzaffarids_(Iran)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLVPJQWMZTBOJUWI427FBEXEYLOFE======
http://dbpedia.org/resource/Principality_of_Reuss-Gera	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2SMV2XG4ZNI5SXEYI=
http://dbpedia.org/resource/Colonial_Brazil	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXW42LBNRPUE4TBPJUWY===
http://dbpedia.org/resource/County_of_Manderscheid	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POVXHI6K7N5TF6TLBNZSGK4TTMNUGK2LE
http://dbpedia.org/resource/Western_Samoa_Trust_Territory	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5JWC3LPMFPVI4TVON2F6VDFOJZGS5DPOJ4Q====
http://dbpedia.org/resource/Duchy_of_Florence	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPUM3DPOJSW4Y3F
http://dbpedia.org/resource/History_of_Malta_under_the_Order_of_Saint_John	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJON2G64TZL5XWMX2NMFWHIYK7OVXGIZLSL52GQZK7J5ZGIZLSL5XWMX2TMFUW45C7JJXWQ3Q=
http://dbpedia.org/resource/Shirvan_Khanate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3INFZHMYLOL5FWQYLOMF2GK===
http://dbpedia.org/resource/Huo_(state)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVN5PSQ43UMF2GKKI=
http://dbpedia.org/resource/Darfur	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBOJTHK4Q=
http://dbpedia.org/resource/Guernsey	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VMVZG443FPE======
http://dbpedia.org/resource/Erivan_Khanate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLSNF3GC3S7JNUGC3TBORSQ====
http://dbpedia.org/resource/Second_Mexican_Empire	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FMNXW4ZC7JVSXQ2LDMFXF6RLNOBUXEZI=
http://dbpedia.org/resource/Zheng_(state)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WTIMVXGOXZION2GC5DFFE======
http://dbpedia.org/resource/Duchy_of_Luxemburg	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPUY5LYMVWWE5LSM4======
http://dbpedia.org/resource/British_Military_Administration_(Malaya)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSNF2GS43IL5GWS3DJORQXE6K7IFSG22LONFZXI4TBORUW63S7FBGWC3DBPFQSS===
http://dbpedia.org/resource/Italy	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLUMFWHS===
http://dbpedia.org/resource/Kingdom_of_Sophene	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2TN5YGQZLOMU======
http://dbpedia.org/resource/Bornu_Empire	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPOJXHKX2FNVYGS4TF
http://dbpedia.org/resource/French_West_Africa	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMVXGG2C7K5SXG5C7IFTHE2LDME======
http://dbpedia.org/resource/Zutphen_County	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WTVORYGQZLOL5BW65LOOR4Q====
http://dbpedia.org/resource/Waldburg-Wurzach	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BNRSGE5LSM4WVO5LSPJQWG2A=
http://dbpedia.org/resource/Ghana_Empire	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3IMFXGCX2FNVYGS4TF
http://dbpedia.org/resource/Moche_culture	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPMNUGKX3DOVWHI5LSMU======
http://dbpedia.org/resource/Republic_of_Ragusa	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7KJQWO5LTME======
http://dbpedia.org/resource/Iraq	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLSMFYQ====
http://dbpedia.org/resource/Kosovo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3PONXXM3Y=
http://dbpedia.org/resource/Paraguay	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBOJQWO5LBPE======
http://dbpedia.org/resource/Governorate_of_Cuba	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3POZSXE3TPOJQXIZK7N5TF6Q3VMJQQ====
http://dbpedia.org/resource/Grand_Duchy_of_Moscow	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3SMFXGIX2EOVRWQ6K7N5TF6TLPONRW65Y=
http://dbpedia.org/resource/Coalition_Government_of_Democratic_Kampuchea	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PMFWGS5DJN5XF6R3POZSXE3TNMVXHIX3PMZPUIZLNN5RXEYLUNFRV6S3BNVYHKY3IMVQQ====
http://dbpedia.org/resource/People's_Republic_of_the_Congo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFN5YGYZJHONPVEZLQOVRGY2LDL5XWMX3UNBSV6Q3PNZTW6===
http://dbpedia.org/resource/Rouran_Khaganate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPOVZGC3S7JNUGCZ3BNZQXIZI=
http://dbpedia.org/resource/French_Somaliland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMVXGG2C7KNXW2YLMNFWGC3TE
http://dbpedia.org/resource/Governorate_of_Paraguay	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3POZSXE3TPOJQXIZK7N5TF6UDBOJQWO5LBPE======
http://dbpedia.org/resource/Volga_Bulgaria	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTPNRTWCX2COVWGOYLSNFQQ====
http://dbpedia.org/resource/Marquisate_of_Ceva	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJYXK2LTMF2GKX3PMZPUGZLWME======
http://dbpedia.org/resource/Armenian_Kingdom_of_Cilicia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLSNVSW42LBNZPUW2LOM5SG63K7N5TF6Q3JNRUWG2LB
http://dbpedia.org/resource/Subanon_people	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VMJQW433OL5YGK33QNRSQ====
http://dbpedia.org/resource/Corsican_Republic	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POJZWSY3BNZPVEZLQOVRGY2LD
http://dbpedia.org/resource/County_of_Hoya	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POVXHI6K7N5TF6SDPPFQQ====
http://dbpedia.org/resource/Portuguese_Guinea	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPOJ2HKZ3VMVZWKX2HOVUW4ZLB
http://dbpedia.org/resource/Panchala_Kingdom_(Mahabharata)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBNZRWQYLMMFPUW2LOM5SG63K7FBGWC2DBMJUGC4TBORQSS===
http://dbpedia.org/resource/Duchy_of_Belz	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPUEZLMPI======
http://dbpedia.org/resource/Kingdom_of_Dambadeniya	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2EMFWWEYLEMVXGS6LB
http://dbpedia.org/resource/Bavarian_Soviet_Republic	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBOZQXE2LBNZPVG33WNFSXIX2SMVYHKYTMNFRQ====
http://dbpedia.org/resource/Republika_Srpska	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJNNQV6U3SOBZWWYI=
http://dbpedia.org/resource/Zand_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WTBNZSF6ZDZNZQXG5DZ
http://dbpedia.org/resource/Prince-Bishopric_of_Montenegro	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGGZJNIJUXG2DPOBZGSY27N5TF6TLPNZ2GK3TFM5ZG6===
http://dbpedia.org/resource/Abyei	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCPFSWS===
http://dbpedia.org/resource/Republic_of_Zakopane	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7LJQWW33QMFXGK===
http://dbpedia.org/resource/Yan_(state)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLBNZPSQ43UMF2GKKI=
http://dbpedia.org/resource/Cook_Islands	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PN5VV6SLTNRQW4ZDT
http://dbpedia.org/resource/Taifa_of_Silves	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBNFTGCX3PMZPVG2LMOZSXG===
http://dbpedia.org/resource/Byzantine_Empire_under_the_Isaurian_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTZPJQW45DJNZSV6RLNOBUXEZK7OVXGIZLSL52GQZK7JFZWC5LSNFQW4X3EPFXGC43UPE======
http://dbpedia.org/resource/International_Association_of_the_Congo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOORSXE3TBORUW63TBNRPUC43TN5RWSYLUNFXW4X3PMZPXI2DFL5BW63THN4======
http://dbpedia.org/resource/Taifa_of_Lisbon	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBNFTGCX3PMZPUY2LTMJXW4===
http://dbpedia.org/resource/Kingdom_of_Kandy	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2LMFXGI6I=
http://dbpedia.org/resource/Danish_Gold_Coast	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNZUXG2C7I5XWYZC7INXWC43U
http://dbpedia.org/resource/Province_of_Canada	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN53GS3TDMVPW6ZS7INQW4YLEME======
http://dbpedia.org/resource/General_Government	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FNZSXEYLML5DW65TFOJXG2ZLOOQ======
http://dbpedia.org/resource/Stellaland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UMVWGYYLMMFXGI===
http://dbpedia.org/resource/Principality_of_Auersperg	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2BOVSXE43QMVZGO===
http://dbpedia.org/resource/Bishopric_of_Minden	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTJONUG64DSNFRV633GL5GWS3TEMVXA====
http://dbpedia.org/resource/Dutch_Coromandel	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVORRWQX2DN5ZG63LBNZSGK3A=
http://dbpedia.org/resource/Gay_and_Lesbian_Kingdom_of_the_Coral_Sea_Islands	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BPFPWC3TEL5GGK43CNFQW4X2LNFXGOZDPNVPW6ZS7ORUGKX2DN5ZGC3C7KNSWCX2JONWGC3TEOM======
http://dbpedia.org/resource/Roggenburg_Abbey	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPM5TWK3TCOVZGOX2BMJRGK6I=
http://dbpedia.org/resource/Province_of_Avalon	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN53GS3TDMVPW6ZS7IF3GC3DPNY======
http://dbpedia.org/resource/Waldburg-Zeil	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BNRSGE5LSM4WVUZLJNQ======
http://dbpedia.org/resource/Kingdom_of_the_Netherlands	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX3UNBSV6TTFORUGK4TMMFXGI4Y=
http://dbpedia.org/resource/Guinea-Bissau	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VNFXGKYJNIJUXG43BOU======
http://dbpedia.org/resource/Chedi_Kingdom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMVSGSX2LNFXGOZDPNU======
http://dbpedia.org/resource/Italian_Republic_(Napoleonic)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLUMFWGSYLOL5JGK4DVMJWGSY27FBHGC4DPNRSW63TJMMUQ====
http://dbpedia.org/resource/Nanzan	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBNZ5GC3Q=
http://dbpedia.org/resource/Samoa	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNVXWC===
http://dbpedia.org/resource/Soviet_occupation_of_Manchuria	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3POZUWK5C7N5RWG5LQMF2GS33OL5XWMX2NMFXGG2DVOJUWC===
http://dbpedia.org/resource/League_of_the_Ten_Jurisdictions	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDFMFTXKZK7N5TF65DIMVPVIZLOL5FHK4TJONSGSY3UNFXW44Y=
http://dbpedia.org/resource/Gabon	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BMJXW4===
http://dbpedia.org/resource/Federated_States_of_Micronesia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTFMRSXEYLUMVSF6U3UMF2GK427N5TF6TLJMNZG63TFONUWC===
http://dbpedia.org/resource/Mthwakazi	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLUNB3WC23BPJUQ====
http://dbpedia.org/resource/Kingdom_of_Hawaii	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2IMF3WC2LJ
http://dbpedia.org/resource/Song_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PNZTV6ZDZNZQXG5DZ
http://dbpedia.org/resource/Turks_and_Caicos_Islands	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDVOJVXGX3BNZSF6Q3BNFRW6427JFZWYYLOMRZQ====
http://dbpedia.org/resource/Italian_Somaliland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLUMFWGSYLOL5JW63LBNRUWYYLOMQ======
http://dbpedia.org/resource/Rheinfelden__Herrschaft_Grafschaft%3F_Rheinfelden__1	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTIMVUW4ZTFNRSGK3S7L5EGK4TSONRWQYLGORPUO4TBMZZWG2DBMZ2CKM2GL5JGQZLJNZTGK3DEMVXF6XZR
http://dbpedia.org/resource/Kara_Del	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3BOJQV6RDFNQ======
http://dbpedia.org/resource/Western_Ganga_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5DWC3THMFPWI6LOMFZXI6I=
http://dbpedia.org/resource/Socialist_Republic_of_Croatia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PMNUWC3DJON2F6UTFOB2WE3DJMNPW6ZS7INZG6YLUNFQQ====
http://dbpedia.org/resource/Derbent_Khanate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFOJRGK3TUL5FWQYLOMF2GK===
http://dbpedia.org/resource/Independent_Macedonia_(1944)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOMRSXAZLOMRSW45C7JVQWGZLEN5XGSYK7FAYTSNBUFE======
http://dbpedia.org/resource/Somaliland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PNVQWY2LMMFXGI===
http://dbpedia.org/resource/Suriname_(Kingdom_of_the_Netherlands)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VOJUW4YLNMVPSQS3JNZTWI33NL5XWMX3UNBSV6TTFORUGK4TMMFXGI4ZJ
http://dbpedia.org/resource/Civic-military_dictatorship_of_Uruguay	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3JOZUWGLLNNFWGS5DBOJ4V6ZDJMN2GC5DPOJZWQ2LQL5XWMX2VOJ2WO5LBPE======
http://dbpedia.org/resource/Shu_Han	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IOVPUQYLO
http://dbpedia.org/resource/Kingdom_of_Tahiti	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2UMFUGS5DJ
http://dbpedia.org/resource/Captaincy_General_of_Santo_Domingo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BOB2GC2LOMN4V6R3FNZSXEYLML5XWMX2TMFXHI327IRXW22LOM5XQ====
http://dbpedia.org/resource/Liberia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJMJSXE2LB
http://dbpedia.org/resource/Rwanda	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTXMFXGIYI=
http://dbpedia.org/resource/Kingdom_of_Toledo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2UN5WGKZDP
http://dbpedia.org/resource/Northern_Zhou	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQZLSNZPVU2DPOU======
http://dbpedia.org/resource/Yemen	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLFNVSW4===
http://dbpedia.org/resource/Duchy_of_Schleswig	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPVGY3INRSXG53JM4======
http://dbpedia.org/resource/Twente	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDXMVXHIZI=
http://dbpedia.org/resource/Chagatai_Khanate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMFTWC5DBNFPUW2DBNZQXIZI=
http://dbpedia.org/resource/German_military_administration_in_occupied_France_during_World_War_II	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3FOJWWC3S7NVUWY2LUMFZHSX3BMRWWS3TJON2HEYLUNFXW4X3JNZPW6Y3DOVYGSZLEL5DHEYLOMNSV6ZDVOJUW4Z27K5XXE3DEL5LWC4S7JFEQ====
http://dbpedia.org/resource/Mercia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFOJRWSYI=
http://dbpedia.org/resource/Principality_of_Bayreuth	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2CMF4XEZLVORUA====
http://dbpedia.org/resource/West_Breifne	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2F6QTSMVUWM3TF
http://dbpedia.org/resource/County_of_Oldenburg	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POVXHI6K7N5TF6T3MMRSW4YTVOJTQ====
http://dbpedia.org/resource/Sultanate_of_Siak_Sri_Indrapura	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VNR2GC3TBORSV633GL5JWSYLLL5JXE2K7JFXGI4TBOB2XEYI=
http://dbpedia.org/resource/Himyarite_Kingdom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDJNV4WC4TJORSV6S3JNZTWI33N
http://dbpedia.org/resource/First_Babylonian_Dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJOJZXIX2CMFRHS3DPNZUWC3S7IR4W4YLTOR4Q====
